,Reg3b,Reg3g,Apoa1,Guca2b,Zg16,Rpl37,Rpl37a,Oat,Rps28,Rps21
679,2.3452044,2.0780604,1.273312,0.81870717,0.8470976,3.4511957,3.6690803,2.717134,2.2369347,2.1852376
680,2.3470159,2.0793104,1.2738926,0.8191909,0.8474529,3.450976,3.6688542,2.7169182,2.236684,2.1850235
681,2.348827,2.0805602,1.2744732,0.81967455,0.84780794,3.450756,3.6686285,2.716703,2.236433,2.1848092
682,2.350638,2.0818105,1.275054,0.8201584,0.84816295,3.4505367,3.6684024,2.716487,2.236182,2.1845953
683,2.3524485,2.08306,1.2756345,0.820642,0.84851795,3.4503164,3.668176,2.7162712,2.2359312,2.1843815
684,2.3542595,2.0843105,1.2762153,0.82112575,0.8488729,3.450097,3.66795,2.7160563,2.2356803,2.1841679
685,2.35607,2.08556,1.2767959,0.8216093,0.8492279,3.4498763,3.667724,2.71584,2.2354293,2.1839528
686,2.3578808,2.0868106,1.2773765,0.822093,0.8495829,3.4496574,3.6674974,2.7156246,2.235179,2.1837394
687,2.3596923,2.0880604,1.277957,0.82257676,0.849938,3.4494371,3.6672716,2.7154086,2.2349277,2.1835253
688,2.3615026,2.0893102,1.2785375,0.82306045,0.8502931,3.4492173,3.6670463,2.715193,2.234677,2.183311
689,2.3633132,2.0905604,1.2791183,0.82354414,0.850648,3.448997,3.666819,2.7149773,2.2344258,2.1830976
690,2.365125,2.0918102,1.2796991,0.82402784,0.85100305,3.4487782,3.6665933,2.7147617,2.2341754,2.1828833
691,2.3669362,2.0930605,1.2802796,0.8245116,0.8513582,3.4485574,3.6663673,2.7145467,2.2339242,2.1826692
692,2.3687465,2.0943098,1.2808602,0.8249953,0.851713,3.4483376,3.6661417,2.7143304,2.2336733,2.182455
693,2.3705568,2.0955603,1.2814407,0.82547885,0.8520682,3.4481187,3.6659148,2.7141151,2.2334223,2.1822412
694,2.3723683,2.0968103,1.2820216,0.82596254,0.85242313,3.4478984,3.6656888,2.7138996,2.2331712,2.1820273
695,2.3741791,2.0980601,1.2826021,0.8264463,0.8527782,3.4476786,3.6654627,2.7136836,2.2329211,2.181813
696,2.37599,2.0993102,1.2831829,0.8269299,0.8531333,3.4474578,3.6652365,2.713468,2.23267,2.181599
697,2.3778007,2.1005602,1.2837636,0.8274137,0.8534883,3.447239,3.665011,2.7132525,2.2324195,2.181385
698,2.379612,2.10181,1.284344,0.8278973,0.85384333,3.4470186,3.6647844,2.7130368,2.2321684,2.1811712
699,2.381423,2.1030602,1.2849247,0.82838106,0.8541984,3.4467988,3.6645582,2.712821,2.2319174,2.1809568
700,2.383234,2.1043105,1.2855055,0.8288647,0.8545535,3.4465795,3.6643322,2.712606,2.2316668,2.180743
701,2.3850446,2.1055603,1.286086,0.82934844,0.85490847,3.4463592,3.6641061,2.7123904,2.2314155,2.1805289
702,2.3868556,2.10681,1.2866666,0.8298322,0.8552634,3.4461393,3.66388,2.712174,2.2311645,2.180315
703,2.388649,2.1080525,1.2872419,0.8303075,0.8556111,3.445918,3.6636531,2.7119584,2.230913,2.1801014
704,2.3904321,2.1092906,1.2878144,0.83077866,0.8559551,3.4456968,3.6634257,2.7117429,2.2306595,2.1798887
705,2.3922167,2.1105294,1.2883868,0.8312498,0.856299,3.4454756,3.6631973,2.7115266,2.230406,2.1796749
706,2.394,2.111768,1.2889595,0.8317207,0.85664296,3.4452538,3.6629689,2.7113106,2.2301533,2.1794615
707,2.3957846,2.113006,1.289532,0.83219194,0.85698676,3.4450326,3.6627414,2.7110949,2.2299006,2.1792486
708,2.3975685,2.1142447,1.2901044,0.8326629,0.8573309,3.4448113,3.662513,2.7108788,2.2296474,2.1790354
709,2.399352,2.1154828,1.2906766,0.8331339,0.85767484,3.4445891,3.6622849,2.7106628,2.229395,2.1788218
710,2.4011354,2.1167212,1.2912495,0.833605,0.85801864,3.444368,3.6620572,2.7104468,2.2291415,2.178609
711,2.40292,2.1179595,1.2918217,0.83407605,0.85836256,3.4441466,3.6618297,2.710231,2.2288885,2.1783957
712,2.4047039,2.1191978,1.2923944,0.8345471,0.8587066,3.4439254,3.6616013,2.7100146,2.228636,2.1781824
713,2.4064832,2.1204357,1.2929642,0.83501405,0.859051,3.4437027,3.661372,2.7097983,2.2283826,2.177969
714,2.4082527,2.1216722,1.2935295,0.83547336,0.85939544,3.4434786,3.6611397,2.7095802,2.228128,2.1777556
715,2.4100227,2.1229088,1.2940953,0.8359327,0.85974,3.4432545,3.660908,2.709363,2.2278738,2.1775424
716,2.4117932,2.1241455,1.2946608,0.8363921,0.8600847,3.4430308,3.6606758,2.7091453,2.2276194,2.1773293
717,2.4135633,2.1253822,1.2952265,0.8368516,0.86042947,3.4428062,3.6604438,2.7089272,2.2273648,2.1771164
718,2.4153335,2.1266193,1.2957921,0.83731115,0.860774,3.4425826,3.6602113,2.7087097,2.2271104,2.176903
719,2.4171033,2.1278553,1.2963574,0.83777034,0.86111844,3.4423585,3.6599789,2.708492,2.2268562,2.1766896
720,2.418873,2.1290922,1.2969232,0.83822995,0.8614634,3.4421344,3.659747,2.7082744,2.2266014,2.1764765
721,2.4206438,2.1303287,1.2974889,0.83868927,0.86180776,3.4419103,3.6595156,2.708057,2.2263474,2.176263
722,2.4224136,2.1315656,1.298054,0.8391487,0.8621526,3.4416866,3.6592824,2.707839,2.226093,2.1760497
723,2.4241846,2.1328025,1.29862,0.8396082,0.86249715,3.4414625,3.6590502,2.7076216,2.2258387,2.1758368
724,2.4259543,2.134039,1.2991853,0.8400677,0.86284184,3.4412384,3.658818,2.7074034,2.225585,2.1756237
725,2.4277248,2.1352756,1.2997508,0.840527,0.8631864,3.4410148,3.6585863,2.707186,2.2253299,2.1754103
726,2.4294944,2.136512,1.3003166,0.8409864,0.863531,3.4407902,3.6583536,2.7069683,2.2250752,2.1751976
727,2.4312646,2.1377492,1.300882,0.84144586,0.86387557,3.4405656,3.6581213,2.7067509,2.2248209,2.1749842
728,2.4330373,2.138987,1.3014493,0.84190637,0.8642199,3.4403424,3.6578896,2.706533,2.2245662,2.1747708
729,2.4348161,2.1402307,1.3020208,0.84237,0.86456263,3.4401207,3.6576583,2.706317,2.22431,2.1745567
730,2.436596,2.1414742,1.3025928,0.8428336,0.86490536,3.439898,3.6574259,2.7061012,2.2240534,2.1743429
731,2.4383752,2.1427176,1.3031647,0.8432971,0.86524796,3.4396758,3.657195,2.7058845,2.2237968,2.174129
732,2.4401543,2.143961,1.3037364,0.8437608,0.8655907,3.439454,3.6569626,2.7056682,2.2235408,2.1739151
733,2.441934,2.145204,1.3043084,0.8442245,0.8659334,3.4392319,3.6567318,2.705452,2.2232842,2.1737008
734,2.4437127,2.1464472,1.3048801,0.84468806,0.86627614,3.4390097,3.6564996,2.7052362,2.2230277,2.1734872
735,2.445497,2.147696,1.3054509,0.8451482,0.86661834,3.4387846,3.656264,2.7050164,2.2227664,2.1732705
736,2.4472833,2.1489472,1.3060215,0.84560764,0.86696076,3.4385576,3.6560256,2.7047968,2.222504,2.173053
737,2.449069,2.150198,1.3065922,0.846067,0.86730313,3.4383316,3.6557884,2.7045772,2.2222414,2.1728356
738,2.4508548,2.1514482,1.307163,0.8465262,0.86764544,3.4381046,3.65555,2.7043567,2.2219784,2.172618
739,2.4526405,2.1526985,1.307733,0.84698546,0.86798763,3.4378781,3.6553128,2.7041364,2.2217162,2.1724002
740,2.4544263,2.1539495,1.3083038,0.84744453,0.8683299,3.4376516,3.6550748,2.7039158,2.2214537,2.1721823
741,2.456212,2.1552,1.3088741,0.84790385,0.8686724,3.4374251,3.654837,2.7036958,2.2211914,2.1719654
742,2.4579978,2.1564503,1.3094449,0.8483632,0.86901456,3.437199,3.6545994,2.703476,2.2209287,2.171748
743,2.4597843,2.157701,1.3100154,0.84882236,0.8693569,3.4369726,3.6543624,2.7032557,2.220666,2.17153
744,2.4615693,2.1589518,1.3105857,0.8492816,0.8696991,3.4367456,3.6541235,2.7030363,2.220404,2.1713126
745,2.463355,2.1602025,1.3111567,0.84974086,0.8700415,3.4365191,3.6538856,2.702816,2.2201407,2.171095
746,2.4651306,2.1614437,1.3117213,0.8501956,0.8703832,3.4362926,3.6536481,2.7025936,2.2198787,2.1708777
747,2.466904,2.162684,1.3122842,0.85064894,0.8707246,3.4360652,3.65341,2.7023711,2.2196162,2.170661
748,2.468677,2.163923,1.3128476,0.8511024,0.8710662,3.4358387,3.6531718,2.702149,2.2193537,2.1704433
749,2.470449,2.1651626,1.3134106,0.8515559,0.87140757,3.4356122,3.6529334,2.7019267,2.219091,2.1702266
750,2.4722219,2.166402,1.3139739,0.85200936,0.8717492,3.4353848,3.652695,2.7017045,2.2188287,2.1700091
751,2.4739943,2.1676414,1.314537,0.8524628,0.8720909,3.4351583,3.6524565,2.7014823,2.2185667,2.1697922
752,2.4757676,2.1688812,1.3151002,0.85291636,0.8724324,3.4349313,3.6522186,2.7012599,2.218304,2.1695745
753,2.4775405,2.1701207,1.3156633,0.8533699,0.87277395,3.4347048,3.6519806,2.701038,2.2180417,2.1693575
754,2.4793136,2.1713605,1.3162267,0.85382336,0.87311536,3.4344773,3.6517422,2.7008147,2.217779,2.1691403
755,2.4810855,2.1725998,1.3167896,0.85427654,0.8734569,3.4342508,3.6515043,2.7005923,2.217517,2.1689231
756,2.4828591,2.1738393,1.317353,0.85473025,0.8737986,3.4340243,3.6512654,2.7003703,2.2172542,2.1687062
757,2.4846315,2.1750784,1.3179159,0.8551838,0.87414014,3.4337974,3.651028,2.700148,2.216992,2.1684887
758,2.4864044,2.1763182,1.3184793,0.85563725,0.8744816,3.43357,3.650789,2.6999257,2.216729,2.1682718
759,2.4881768,2.177558,1.3190423,0.85609055,0.8748232,3.433343,3.6505516,2.6997032,2.216467,2.1680548
760,2.4899502,2.1787972,1.3196056,0.8565442,0.8751647,3.4331174,3.6503131,2.699481,2.216205,2.1678371
761,2.4917226,2.1800365,1.320169,0.85699755,0.8755062,3.43289,3.6500742,2.699258,2.2159417,2.1676204
762,2.4934835,2.1812763,1.3207316,0.8574514,0.8758407,3.4326649,3.6498368,2.699038,2.215683,2.1674044
763,2.4952402,2.1825163,1.3212941,0.85790545,0.8761729,3.4324417,3.6495996,2.6988173,2.2154255,2.1671894
764,2.4969974,2.1837566,1.3218572,0.8583595,0.8765052,3.4322186,3.6493616,2.6985972,2.215167,2.1669748
765,2.498754,2.1849961,1.3224199,0.85881364,0.8768372,3.4319954,3.649124,2.6983767,2.2149098,2.1667595
766,2.5005112,2.1862369,1.3229823,0.85926765,0.8771693,3.4317713,3.6488867,2.6981564,2.214652,2.1665442
767,2.5022683,2.1874766,1.3235455,0.85972166,0.87750167,3.4315472,3.64865,2.697936,2.214394,2.166329
768,2.5040247,2.1887164,1.3241081,0.86017567,0.87783384,3.431324,3.6484115,2.697716,2.2141366,2.1661143
769,2.5057814,2.1899567,1.3246709,0.86062986,0.8781659,3.4311,3.648174,2.6974952,2.2138786,2.1658993
770,2.5075383,2.1911964,1.3252333,0.8610837,0.878498,3.4308767,3.6479366,2.6972742,2.2136207,2.165684
771,2.5092957,2.1924367,1.3257964,0.8615379,0.8788303,3.430653,3.6476982,2.6970544,2.213363,2.1654687
772,2.5110521,2.1936765,1.3263589,0.8619918,0.87916243,3.430429,3.6474612,2.696834,2.213105,2.1652536
773,2.512809,2.1949162,1.3269217,0.8624458,0.8794946,3.4302049,3.6472237,2.6966138,2.2128477,2.1650388
774,2.5145664,2.1961565,1.3274846,0.8629,0.8798267,3.4299817,3.6469858,2.6963935,2.2125897,2.1648238
775,2.5163226,2.197396,1.3280469,0.8633539,0.88015896,3.429758,3.6467483,2.6961732,2.2123318,2.1646087
776,2.51808,2.198636,1.3286102,0.86380804,0.88049126,3.429535,3.6465104,2.6959524,2.212074,2.1643937
777,2.519837,2.1998763,1.3291728,0.8642621,0.88082325,3.4293118,3.646273,2.6957328,2.211816,2.1641786
778,2.521594,2.201116,1.3297355,0.8647161,0.8811556,3.4290872,3.6460347,2.6955118,2.2115583,2.1639633
779,2.5233512,2.2023563,1.330298,0.86517006,0.8814876,3.4288645,3.6457973,2.6952915,2.2113004,2.1637483
780,2.5251074,2.203596,1.3308609,0.86562407,0.8818198,3.4286404,3.64556,2.6950712,2.211043,2.1635327
781,2.5268643,2.204836,1.3314238,0.8660783,0.882152,3.4284163,3.645322,2.6948504,2.2107854,2.163318
782,2.5286212,2.2060761,1.3319864,0.86653227,0.88248426,3.4281926,3.645085,2.6946304,2.2105274,2.1631029
783,2.5303779,2.207316,1.3325491,0.86698633,0.8828163,3.4279695,3.6448472,2.6944108,2.2102695,2.1628878
784,2.5321352,2.2085564,1.333112,0.8674404,0.88314855,3.4277458,3.6446092,2.6941898,2.2100122,2.1626725
785,2.5338922,2.2097964,1.3336747,0.86789423,0.8834808,3.4275222,3.644372,2.693969,2.2097538,2.1624575
786,2.5356488,2.2110362,1.3342376,0.8683483,0.88381284,3.427298,3.6441343,2.6937487,2.2094963,2.1622424
787,2.5374055,2.212276,1.3348002,0.8688024,0.8841449,3.427075,3.6438966,2.6935287,2.2092385,2.1620276
788,2.5391634,2.2135162,1.3353629,0.8692567,0.88447726,3.4268513,3.6436589,2.6933084,2.2089806,2.1618125
789,2.5409203,2.214756,1.3359256,0.86971176,0.8848095,3.4266286,3.6434224,2.693088,2.2087238,2.1615973
790,2.5426784,2.2159958,1.3364887,0.8701673,0.88514185,3.4264064,3.6431859,2.6928687,2.2084675,2.1613817
791,2.544436,2.217236,1.3370516,0.87062293,0.88547426,3.4261837,3.6429489,2.6926496,2.2082107,2.1611664
792,2.5461934,2.218476,1.337614,0.87107855,0.8858067,3.425962,3.642713,2.69243,2.207954,2.1609507
793,2.547951,2.2197165,1.3381772,0.87153417,0.886139,3.4257398,3.6424758,2.6922102,2.2076974,2.1607356
794,2.5497086,2.220956,1.3387399,0.8719898,0.8864712,3.4255176,3.6422396,2.6919909,2.2074409,2.1605203
795,2.5514665,2.222196,1.3393025,0.8724452,0.8868034,3.4252954,3.6420033,2.6917715,2.2071848,2.1603048
796,2.553224,2.2234359,1.3398653,0.8729008,0.88713586,3.4250727,3.6417663,2.6915524,2.2069283,2.1600893
797,2.554982,2.2246761,1.3404284,0.8733564,0.88746816,3.424851,3.6415298,2.691332,2.2066717,2.1598742
798,2.5567393,2.2259161,1.3409915,0.87381226,0.88780063,3.4246287,3.6412928,2.691113,2.2064145,2.1596587
799,2.5584972,2.2271562,1.3415542,0.8742678,0.88813287,3.4244065,3.6410568,2.6908927,2.2061584,2.159443
800,2.5602567,2.2283971,1.3421178,0.8747238,0.8884647,3.4241848,3.6408212,2.6906722,2.2059028,2.1592288
801,2.562024,2.2296402,1.3426845,0.8751807,0.88879526,3.423962,3.6405873,2.6904466,2.205648,2.1590168
802,2.5637887,2.2308822,1.3432498,0.8756361,0.889124,3.4237394,3.6403525,2.690219,2.2053938,2.158806
803,2.5655525,2.232124,1.3438151,0.87609166,0.88945246,3.4235168,3.6401186,2.6899915,2.2051392,2.158595
804,2.5673165,2.233365,1.3443804,0.8765472,0.88978136,3.423294,3.6398842,2.689764,2.2048848,2.1583843
805,2.5690804,2.2346077,1.3449459,0.8770028,0.89010984,3.4230714,3.6396499,2.689537,2.2046304,2.158173
806,2.5708447,2.2358491,1.3455112,0.8774583,0.8904383,3.4228482,3.639415,2.6893098,2.204376,2.1579623
807,2.5726092,2.2370903,1.3460763,0.8779136,0.89076686,3.422626,3.6391807,2.6890824,2.2041216,2.1577513
808,2.5743737,2.2383323,1.3466418,0.8783691,0.8910954,3.4224029,3.6389468,2.688855,2.2038672,2.1575403
809,2.5761375,2.2395744,1.3472068,0.8788247,0.89142406,3.4221802,3.6387124,2.6886277,2.203613,2.1573298
810,2.5779023,2.240816,1.3477731,0.87928075,0.89175296,3.4219575,3.6384785,2.6884003,2.2033584,2.157119
811,2.5796669,2.2420602,1.3483403,0.87973684,0.8920827,3.4217339,3.638243,2.6881714,2.2031038,2.1569088
812,2.5814304,2.2433047,1.348908,0.8801935,0.8924126,3.4215102,3.638007,2.687942,2.2028487,2.1566982
813,2.5831933,2.2445493,1.3494751,0.88064975,0.8927426,3.4212866,3.6377718,2.6877124,2.202593,2.1564882
814,2.5849576,2.2457943,1.3500426,0.8811063,0.89307237,3.4210625,3.6375358,2.6874833,2.2023377,2.1562777
815,2.5867214,2.247039,1.35061,0.88156265,0.8934025,3.4208393,3.6373,2.687254,2.2020824,2.1560678
816,2.5884848,2.2482836,1.3511772,0.8820191,0.89373237,3.4206157,3.6370637,2.6870253,2.2018273,2.1558573
817,2.5902476,2.249528,1.3517447,0.88247555,0.89406216,3.420393,3.6368282,2.686796,2.2015717,2.1556475
818,2.5920122,2.2507732,1.3523118,0.882932,0.89439225,3.4201684,3.6365924,2.6865668,2.2013164,2.1554368
819,2.5937755,2.2520175,1.3528793,0.88338846,0.8947221,3.4199448,3.6363568,2.686337,2.2010612,2.1552267
820,2.5955389,2.2532618,1.3534467,0.8838449,0.8950521,3.4197216,3.636121,2.6861079,2.200806,2.1550164
821,2.5973027,2.2545066,1.3540142,0.8843011,0.89538175,3.4194975,3.6358852,2.6858788,2.2005503,2.1548061
822,2.5990658,2.2557511,1.3545814,0.8847578,0.8957118,3.4192743,3.6356494,2.6856492,2.2002947,2.1545956
823,2.6008306,2.256996,1.3551488,0.88521415,0.8960417,3.4190512,3.6354134,2.68542,2.20004,2.1543856
824,2.602596,2.2582407,1.3557184,0.8856723,0.8963702,3.4188256,3.6351779,2.6851897,2.199784,2.1541753
825,2.6043622,2.259485,1.3562877,0.8861307,0.8966987,3.4186006,3.6349418,2.68496,2.1995282,2.153965
826,2.6061275,2.2607296,1.3568575,0.8865887,0.8970272,3.418375,3.6347058,2.6847298,2.1992729,2.1537542
827,2.6078937,2.2619739,1.3574271,0.8870472,0.89735556,3.418149,3.6344697,2.6844997,2.199017,2.1535447
828,2.6096597,2.2632184,1.3579967,0.8875054,0.89768374,3.417924,3.6342342,2.6842701,2.1987612,2.1533344
829,2.611426,2.2644627,1.3585663,0.8879637,0.89801234,3.4176989,3.6339984,2.6840398,2.1985059,2.1531239
830,2.6131926,2.2657073,1.3591359,0.888422,0.89834076,3.4174743,3.6337626,2.68381,2.1982505,2.1529133
831,2.6149585,2.266952,1.3597054,0.8888802,0.89866924,3.4172487,3.6335263,2.6835797,2.1979952,2.152703
832,2.6167245,2.2681963,1.360275,0.8893386,0.89899755,3.4170227,3.6332905,2.6833498,2.1977391,2.1524928
833,2.6184907,2.2694407,1.3608449,0.88979673,0.8993259,3.4167976,3.6330545,2.6831195,2.1974835,2.152283
834,2.6202567,2.270685,1.3614143,0.89025503,0.89965445,3.4165726,3.6328185,2.68289,2.197228,2.1520724
835,2.6220229,2.2719293,1.3619839,0.89071345,0.899983,3.4163475,3.6325824,2.6826596,2.1969721,2.151862
836,2.6237888,2.2731736,1.3625534,0.8911716,0.9003111,3.4161215,3.6323469,2.6824296,2.1967168,2.1516516
837,2.6255543,2.2744179,1.363123,0.8916299,0.9006397,3.4158964,3.6321108,2.6821992,2.196461,2.1514418
838,2.6273208,2.275663,1.3636928,0.8920881,0.9009682,3.4156713,3.6318746,2.6819692,2.1962054,2.151231
839,2.6290877,2.2769074,1.3642625,0.8925464,0.90129656,3.4154458,3.6316383,2.6817393,2.19595,2.1510208
840,2.6308544,2.278154,1.3648314,0.8930024,0.901626,3.4152203,3.6314023,2.6815095,2.1956944,2.1508112
841,2.6326094,2.2793927,1.3653903,0.89344585,0.90195525,3.4149952,3.631166,2.6812768,2.1954417,2.150604
842,2.6343503,2.280621,1.3659444,0.8938846,0.9022788,3.414772,3.6309297,2.6810467,2.1951892,2.1503983
843,2.6360817,2.2818432,1.3664968,0.8943215,0.90259814,3.4145494,3.6306932,2.6808164,2.194938,2.150194
844,2.6378133,2.2830653,1.367049,0.8947581,0.90291715,3.4143257,3.6304567,2.6805863,2.1946864,2.1499894
845,2.6395452,2.2842884,1.3676012,0.8951952,0.9032363,3.414102,3.6302207,2.680356,2.1944342,2.1497853
846,2.6412773,2.2855105,1.3681538,0.89563185,0.9035554,3.413879,3.6299844,2.6801267,2.194183,2.1495807
847,2.6430082,2.2867324,1.3687057,0.8960685,0.9038745,3.4136562,3.6297483,2.6798966,2.1939316,2.1493762
848,2.64474,2.287955,1.3692582,0.8965053,0.9041935,3.413433,3.629512,2.679667,2.1936798,2.149172
849,2.646472,2.2891774,1.3698103,0.8969422,0.9045127,3.4132094,3.629276,2.6794364,2.1934285,2.1489675
850,2.6482096,2.290402,1.3703635,0.8973799,0.90483147,3.4129848,3.629038,2.679206,2.1931741,2.1487622
851,2.6499524,2.2916284,1.3709168,0.8978181,0.90514994,3.4127588,3.6287978,2.6789744,2.1929183,2.1485553
852,2.6516953,2.2928543,1.3714705,0.8982565,0.90546846,3.4125314,3.628558,2.6787422,2.1926625,2.1483488
853,2.653439,2.2940807,1.372024,0.8986948,0.90578693,3.4123054,3.6283176,2.6785104,2.1924062,2.1481423
854,2.6551821,2.2953076,1.3725772,0.89913315,0.90610623,3.4120793,3.6280787,2.6782796,2.19215,2.1479356
855,2.6569252,2.2965345,1.3731306,0.89957106,0.9064262,3.4118533,3.6278386,2.6780481,2.1918945,2.1477296
856,2.6586752,2.297766,1.3736866,0.9000116,0.9067482,3.4116292,3.627601,2.6778164,2.1916394,2.1475234
857,2.6604326,2.2990024,1.3742464,0.90045494,0.90707177,3.4114075,3.6273656,2.6775842,2.191386,2.1473181
858,2.662189,2.300239,1.3748066,0.9008983,0.9073957,3.4111867,3.6271303,2.677352,2.191132,2.1471128
859,2.6639464,2.301475,1.3753667,0.90134144,0.90771973,3.4109645,3.6268957,2.6771195,2.1908784,2.1469076
860,2.665703,2.3027115,1.3759265,0.90178496,0.9080435,3.4107432,3.6266603,2.6768875,2.1906245,2.146702
861,2.66746,2.3039484,1.3764868,0.9022282,0.9083673,3.4105225,3.6264253,2.6766553,2.190371,2.1464965
862,2.6692173,2.3051844,1.3770466,0.9026715,0.90869117,3.4103012,3.626191,2.6764226,2.1901171,2.1462908
863,2.6709743,2.306421,1.3776066,0.9031149,0.90901506,3.410079,3.6259558,2.6761904,2.189863,2.1460857
864,2.6727314,2.307658,1.3781667,0.90355825,0.9093388,3.4098573,3.6257207,2.6759574,2.1896093,2.1458802
865,2.674488,2.3088942,1.3787267,0.9040015,0.9096626,3.4096365,3.6254854,2.6757262,2.1893556,2.1456747
866,2.6762455,2.3101308,1.3792872,0.904445,0.9099866,3.4094157,3.6252506,2.6754935,2.1891022,2.1454694
867,2.6780016,2.311367,1.3798468,0.9048881,0.9103103,3.4091935,3.6250155,2.6752613,2.1888483,2.1452646
868,2.679759,2.312604,1.3804071,0.90533143,0.9106343,3.4089723,3.6247814,2.675029,2.188594,2.1450589
869,2.681517,2.3138404,1.3809669,0.9057749,0.9109581,3.408751,3.624545,2.6747966,2.188341,2.1448534
870,2.6832736,2.3150764,1.3815267,0.9062181,0.9112819,3.4085302,3.6243103,2.6745646,2.188087,2.1446476
871,2.6850307,2.3163133,1.382087,0.90666157,0.9116056,3.408308,3.624076,2.6743324,2.1878333,2.1444423
872,2.6867874,2.3175495,1.3826473,0.90710485,0.91192955,3.4080868,3.62384,2.6741002,2.187579,2.1442375
873,2.6885443,2.3187861,1.3832071,0.90754807,0.9122535,3.4078655,3.6236057,2.6738677,2.1873255,2.144032
874,2.6903014,2.3200223,1.3837671,0.90799147,0.9125772,3.4076438,3.6233706,2.6736355,2.1870718,2.1438267
875,2.6920583,2.3212593,1.3843272,0.90843475,0.9129011,3.4074225,3.6231349,2.6734035,2.186818,2.143621
876,2.6938157,2.3224955,1.384887,0.90887815,0.9132249,3.4072008,3.6229002,2.6731713,2.1865642,2.1434157
877,2.6955726,2.3237317,1.385447,0.90932137,0.9135486,3.40698,3.6226652,2.6729383,2.1863105,2.1432104
878,2.6973293,2.3249686,1.3860071,0.9097648,0.9138726,3.4067583,3.6224298,2.6727066,2.1860566,2.143005
879,2.6990888,2.3262067,1.3865697,0.91020995,0.91419524,3.4065385,3.622196,2.6724746,2.1858037,2.1428
880,2.7008533,2.3274505,1.3871384,0.9106595,0.914515,3.4063215,3.6219637,2.672244,2.1855516,2.1425967
881,2.7026172,2.3286934,1.387707,0.9111089,0.9148348,3.4061046,3.6217322,2.672014,2.1852996,2.1423934
882,2.7043815,2.3299365,1.3882754,0.91155833,0.9151544,3.4058876,3.6214998,2.6717834,2.1850479,2.1421905
883,2.7061455,2.33118,1.3888438,0.9120076,0.91547406,3.4056702,3.6212676,2.6715531,2.1847966,2.1419866
884,2.7079103,2.332424,1.3894124,0.91245705,0.9157938,3.4054537,3.6210358,2.6713226,2.1845446,2.1417835
885,2.7096748,2.3336668,1.389981,0.91290635,0.9161134,3.4052372,3.6208026,2.6710918,2.1842928,2.1415803
